,hmid,moment,concepts,agency,social,age,country,gender,married,parenthood,reflection,duration
8865,41063,I WENT TO TEMPLE,religion,yes,no,28,IND,m,married,n,24h,at_least_one_hour
8866,66902,I would say when my wife and I held a small get together of friends we hadn't seen in a while for games and food.,food|entertainment,yes,yes,29,USA,m,married,n,3m,all_day_im_still_feeling_it
8867,68042,I spent the day at my sister's house with 2 of my sisters and my daughter,family,yes,yes,54,USA,f,married,y,3m,half_a_day
8868,52089,Helping someone out with lifting and moving something.,exercise,yes,yes,24,USA,m,single,n,24h,at_least_one_hour
8869,31543,I am very happy that my youngest son who is an alcoholic had decided to try and stop drinking again for the fourth time in around 18 months.,family,no,yes,56,GBR,f,married,y,24h,all_day_im_still_feeling_it
8870,113705,"I ate a nice, big and delicious lunch that I made this morning.",food,yes,no,32.0,USA,m,single,n,24h,at_least_one_hour
8871,76006,I went for a tour with my colleagues.,career,yes,yes,28,IND,m,single,n,3m,all_day_im_still_feeling_it
8872,34616,My husband hugged and kissed me to wake me up.,family|romance,no,yes,26.0,IND,f,married,y,24h,half_a_day
8873,113951,Received a 12.50 amazon gift card from a m turk study.,shopping,yes,yes,57.0,USA,m,married,y,24h,at_least_one_hour
8874,83573,"Upgraded my old phone that I had for 3 years, to a new iPhone, which is faster and has many more features.",technology,yes,no,24.0,USA,m,single,n,3m,all_day_im_still_feeling_it
8875,54148,A student I work with has improved his job skills so much that he can now do most of his work independently and faster than when we started.,education|career,no,yes,61,USA,f,married,y,24h,all_day_im_still_feeling_it
8876,77185,I went on vacation with my family.,vacation|family,yes,yes,33.0,USA,f,single,n,3m,all_day_im_still_feeling_it
8877,43944,I taught my daughter how to fly a kite yesterday and she was ecstatic.,family,yes,yes,42.0,USA,m,married,y,24h,all_day_im_still_feeling_it
8878,111881,A childhood friend came back from North Carolina to visit family,vacation|family,no,yes,26,USA,m,single,n,24h,at_least_one_hour
8879,89565,Building a window flower box for my wife.,romance,yes,yes,32,USA,m,married,y,3m,half_a_day
8880,48040,I went for a run this morning in my home state of Maryland.,exercise,yes,no,36.0,USA,m,married,y,24h,at_least_one_hour
8881,30715,"My dog ran around all over the house, so excited to see me come home!",animals,no,no,29,USA,m,married,n,24h,a_few_moment
8882,34514,I surpassed my daily earnings goal on mTurk!,career,yes,no,31,USA,f,single,n,24h,at_least_one_hour
8883,93227,I completed a certification in my field of software development with a good grade.,education,yes,no,26,IND,m,married,n,3m,all_day_im_still_feeling_it
8884,30203,I was quite happy when I took a long weekend trip to the country with my partner.,vacation|romance,yes,yes,50,USA,f,single,n,24h,all_day_im_still_feeling_it
8885,122290,Went to a party with relatives and we all had fun.,party|family,yes,yes,26.0,USA,f,single,n,24h,at_least_one_hour
8886,44361,I received a piece of mail that I had requested over a week ago.,career,yes,no,56,USA,f,divorced,y,24h,half_a_day
8887,37867,I got to facetime with my dad and see the look on his face when i told him he is going to have another grandchild.,family,yes,yes,35,USA,f,married,y,24h,at_least_one_hour
8888,87218,"My son finished the state testing for 4th grade, and no longer has to worry about it.",education|family,no,yes,34,USA,m,married,y,3m,half_a_day
8889,82578,I received a raise at work.,career,yes,no,44,USA,m,married,y,3m,all_day_im_still_feeling_it
8890,125410,I won 200 gambling!,entertainment,yes,no,28,USA,f,single,n,24h,all_day_im_still_feeling_it
8891,121521,YESTERDAY MY FATHER'S BIRTHDAY CELEBRATION I REALLY ENJOYED,party|family,yes,yes,25,IND,m,single,n,24h,all_day_im_still_feeling_it
8892,91715,My dog learned how to roll over upon command.,animals,no,no,29.0,USA,f,married,y,3m,at_least_one_hour
8893,57859,"Hearing that my son made it home from the mall, he got stranded for a while.",family,yes,yes,46.0,USA,f,married,y,24h,at_least_one_hour
8894,89456,I got a coupon to go out to dinner on!,food,yes,no,25,USA,m,married,n,3m,at_least_one_hour
8895,61311,My daughter smiled,family,no,yes,26,USA,m,married,y,3m,all_day_im_still_feeling_it
8896,125761,I had a small meal that consisted of sushi and fried rice yesterday late afternoon.,food,yes,no,43.0,USA,m,single,n,24h,half_a_day
8897,39502,Eating a special treat with my significant other,food,yes,yes,19,USA,m,single,n,24h,at_least_one_hour
8898,28340,I was happiest last evening when I was painting in the garden.,weather,yes,no,20.0,USA,f,single,n,24h,at_least_one_hour
8899,59596,"In the past 3 months, something that made me happy was finally seeing my 2 year old nephew for the first time.",family,no,yes,22.0,USA,m,single,n,3m,half_a_day
8900,111108,I discovered I could do a lot more than I thought I could in the game Pokemon Picross by searching around the screen more than usual.,technology|entertainment,yes,no,48.0,USA,f,married,y,24h,at_least_one_hour
8901,103690,I AM GOING TO HOTEL WITH MY FRIENDS IN THE PAST 3 MONTHS THAT DAY VERY ENJOYABLE THEN VARIETY OF FOODS ORDER IN MENU.,food,yes,yes,24,IND,f,single,n,3m,half_a_day
8902,59390,I WENT TO SHOPPING,shopping,yes,no,28,IND,m,married,y,3m,all_day_im_still_feeling_it
8903,94823,"We went out and ate pad see eww, thai food.",food,yes,yes,25.0,USA,m,single,n,3m,at_least_one_hour
8904,124367,I weighed myself and verified I was losing weight again.,shopping,yes,no,49.0,USA,m,single,n,24h,all_day_im_still_feeling_it
8905,88492,When my twins accidentally fell and miraculously weren't hurt.,food,no,yes,34,USA,f,married,y,3m,all_day_im_still_feeling_it
8906,45081,I ate some birthday cake.,party|food,yes,no,30,USA,m,single,n,24h,a_few_minutes
8907,70378,My daughter said daddy for the first time a month ago.,family,no,yes,29,USA,m,married,y,3m,all_day_im_still_feeling_it
8908,121634,I finished my last day in community college.,education,yes,no,22,USA,m,single,n,24h,all_day_im_still_feeling_it
8909,51994,"My dog ran away a few days ago, but I got a call today that he was safe and sound in a local shelter.",animals,no,yes,28,USA,m,single,n,24h,all_day_im_still_feeling_it
8910,85365,I got good grades last semester at school.,education,yes,no,21,USA,f,single,n,3m,at_least_one_hour
8911,109791,I discovered that my sister is getting married,family,yes,yes,25.0,USA,m,married,n,24h,all_day_im_still_feeling_it
8912,95939,"As a teacher, I was happy when two of my three student groups won their school-wide debate this afternoon.",entertainment|education|career,no,no,36.0,USA,f,divorced,n,3m,all_day_im_still_feeling_it
8913,35968,I went to Yoga and Meditaion class.,exercise,yes,no,26,IND,f,single,n,24h,at_least_one_hour
8914,108284,When i found a lot of work on mturk and made some good money.,career,yes,no,36,USA,m,single,n,3m,all_day_im_still_feeling_it
8915,74532,"Yesterday, my boyfriend and I went to a beautiful secluded beach and explored.",vacation|romance,yes,yes,27,USA,f,single,n,3m,all_day_im_still_feeling_it
8916,45750,I was complimented on the sweater I wore to work today.,career,no,no,24.0,USA,m,single,n,24h,a_few_minutes
8917,60317,My entire family met in Palm Springs for my father's 80th birthday,family,yes,yes,53,USA,f,married,y,3m,all_day_im_still_feeling_it
8918,28940,I called my debt collection agency and they confirmed they received my payment.,conversation,yes,no,39,USA,m,single,n,24h,a_few_moment
8919,119339,"I WENT MY BROTHER'S MARRIAGE AND ALL MY RELATIONS JOINT TOGETHER ,THAT MOMENT WAS VERY JOYFUL.",family|party,yes,yes,22,IND,f,single,n,24h,at_least_one_hour
8920,100602,Getting a 30% raise at work that was long overdue.,career,yes,no,29,USA,m,single,n,3m,half_a_day
8921,127101,"Completing this week's homework assignment for an online class I'm taking made me happy, as it's a topic I find difficult yet interesting.",education,yes,no,26,USA,m,single,n,24h,at_least_one_hour
8922,91704,I went to see a great musical at the theater.,entertainment,yes,no,33.0,USA,f,single,n,3m,all_day_im_still_feeling_it
8923,78173,I got so Skype with a friend who I hadn't spoken with in a long time.,conversation,yes,yes,31.0,USA,m,married,n,3m,half_a_day
8924,29552,I got a great deal on a camera I really wanted on ebay.,shopping,yes,no,22.0,USA,m,single,n,24h,all_day_im_still_feeling_it
8925,93735,I went to see Born in China in the theater with my daughter.,family|entertainment,yes,yes,42.0,USA,f,divorced,y,3m,all_day_im_still_feeling_it
8926,82744,Progressed nicely in school today in regards to getting a project done.,education,yes,no,24.0,USA,m,single,n,3m,half_a_day
8927,41003,I watched LDS General Conference today and it made me happy.,entertainment,yes,no,45,USA,m,married,y,24h,all_day_im_still_feeling_it
8928,99466,I met my grandmother's new puppy for the first time.,animals,yes,yes,25,USA,f,single,n,3m,all_day_im_still_feeling_it
8929,77813,My favorite author released a new book after a two years hiatus.,entertainment,no,no,28,USA,f,married,y,3m,half_a_day
8930,124925,I watched some interesting E3 content.,entertainment,yes,no,22.0,USA,m,single,n,24h,at_least_one_hour
8931,59646,Finishing the semester at school made me happy.,education,yes,no,22,USA,f,single,n,3m,all_day_im_still_feeling_it
8932,65281,I listened to the latest episode of 2 Dope Queens (a podcast.),entertainment,yes,no,34,USA,f,single,n,3m,at_least_one_hour
8933,91547,Walking at the beach with my wife,romance|exercise,yes,yes,43.0,USA,m,married,y,3m,half_a_day
8934,82424,Going out with my roommates and friends for Cinco de Mayo.,party,yes,yes,24,USA,f,single,n,3m,all_day_im_still_feeling_it
8935,69627,I was offered a full time position for my first job out of college.,career,yes,no,23.0,USA,f,single,n,3m,all_day_im_still_feeling_it
8936,95901,My sister decided to move with me to the area that I prefer to live in for the time being.,family,yes,yes,24.0,USA,f,single,n,3m,half_a_day
8937,36648,Went to watch movie with my friend after a long time.,entertainment,yes,yes,28.0,IND,f,married,y,24h,half_a_day
8938,80130,I was super happy about getting a promotion at work and a 2 dollar an hour raise to go with it.,career,no,yes,26.0,USA,m,single,n,3m,all_day_im_still_feeling_it
8939,63414,I got a large bonus on my check from work that was not expected.,career,yes,no,46,USA,f,married,y,3m,at_least_one_hour
8940,49138,I had a great Bible Study to start my day,education,yes,no,27,USA,f,single,n,24h,all_day_im_still_feeling_it
8941,88315,I made my favorite noodle soup which is Tonkotsu ramen.,food,yes,no,30.0,USA,o,married,y,3m,at_least_one_hour
8942,123179,I participated in a physical therapy session.,exercise,yes,yes,60,USA,m,single,n,24h,all_day_im_still_feeling_it
8943,122565,Having the first player arrive on my server.,exercise,yes,yes,27,USA,m,single,n,24h,a_few_minutes
8944,84001,I booked an anniversary vacation with my husband no children tonight.,romance|family,yes,yes,33.0,USA,f,married,y,3m,all_day_im_still_feeling_it
8945,41622,My daughter seems to have completely gotten over her cold.,family,no,yes,37.0,USA,m,married,y,24h,all_day_im_still_feeling_it
8946,126167,Having delicious sourdough toast with butter and apple butter,food,yes,no,32,USA,m,married,n,24h,a_few_minutes
8947,83219,It made me happy to get new patio furniture so that we can enjoy sitting outside.,shopping,yes,yes,42,USA,f,married,n,3m,half_a_day
8948,43016,"When we returned from the beach,we went to a restaurant for having the dinner.",food,yes,yes,37.0,IND,m,married,y,24h,at_least_one_hour
8949,120851,I was icing my back on the couch and my puppy cuddled up in my lap and napped.,animals,yes,yes,48,USA,f,married,y,24h,at_least_one_hour
8950,125785,I didn't have to go back to work after coming home mid day,career,no,no,34.0,USA,f,married,y,24h,at_least_one_hour
8951,113273,My son had very happy birthday today,party|family,no,yes,38,USA,f,divorced,y,24h,all_day_im_still_feeling_it
8952,68030,I bought a house with my girlfriend.,shopping|romance,yes,yes,23.0,MLT,m,single,n,3m,all_day_im_still_feeling_it
8953,33710,Going to popeyes has made me happy.,food,yes,no,21,USA,f,single,n,24h,all_day_im_still_feeling_it
8954,122642,I went outing with my family and ate Chinese dishes.,family|food,yes,yes,30,IND,m,single,n,24h,at_least_one_hour
8955,92127,"I saw my sister's softball game, and she actually got to play.",family,yes,yes,22,USA,f,single,n,3m,half_a_day
8956,91419,My daughter made me a hand made craft at school that has our picture on it.,family|education,no,yes,33,USA,f,married,y,3m,at_least_one_hour
8957,64891,My son has been spending more time with me than the past 3 years.,family,no,yes,28,USA,m,single,y,3m,all_day_im_still_feeling_it
8958,108499,"Last weekend I found out about a big sale happening and two of my favorite shops were participating in it, so I placed orders with both.",shopping,yes,no,26,USA,f,single,n,3m,all_day_im_still_feeling_it
8959,46126,I played a new video game on my iPhone.,entertainment,yes,no,24.0,USA,m,single,n,24h,a_few_minutes
8960,61974,I watched a new season of my favorite TV show that was brought back after a 17 year absence.,entertainment,yes,no,34,USA,m,married,y,3m,all_day_im_still_feeling_it
8961,87577,A friend I hadn't talked to in a while got a hold of me and wanted to hang out.,conversation,yes,yes,27,USA,m,married,n,3m,at_least_one_hour
8962,46501,I ate the first mango of this season from my tree yesterday.,food,yes,no,55.0,USA,f,married,y,24h,at_least_one_hour
8963,103205,Having a cookout with my aunt and uncle.,food|family,yes,yes,29.0,USA,f,married,n,3m,half_a_day
8964,85127,happy to talking friends,conversation,yes,yes,19.0,IND,f,single,n,3m,half_a_day
8965,43590,I got a small bonus for some work I did.,career,no,no,44,USA,m,single,n,24h,half_a_day
8966,84181,I WENT TO VOCATIONAL TRIP ON MYSORE AND ALSO JOIN MY FAMILY FRIENDS AND RELATION AND I WENT TO MYSORE PALACE THAT IS VERY AMAZING THAT MOMENT ENJOY VERY HAPPY.,vacation|family,yes,yes,25.0,IND,m,married,y,3m,all_day_im_still_feeling_it
8967,52422,i brought new laptop today,shopping,yes,no,30,IND,m,single,n,24h,all_day_im_still_feeling_it
8968,48903,When I got to work my boss brought me dairy queen since I helped her study for a job test,career|family,no,yes,27.0,USA,m,single,n,24h,half_a_day
8969,61229,I was promoted at my first job out of college.,career,yes,no,24,USA,m,single,n,3m,all_day_im_still_feeling_it
8970,76828,My boyfriend took me out for a day on the town visiting some of our favorite spots and restaurants.,romance|food,no,yes,34.0,USA,f,single,y,3m,all_day_im_still_feeling_it
8971,95768,"When I pulled into the gate of my work today, I could see the Strait of Juan de Fuca and I realized how lucky I was to work in such a beautiful place.",career,yes,no,52.0,USA,f,single,n,3m,a_few_minutes
8972,35408,Today I was very tired after my day's work.Seeing my tiredness my mother decided to make my favourite food to relieve me.I was so surprised that she cooked 7 dishes alone within a small period.I was very happy to see that and I ate till I could finally stop eating,food|family,no,yes,27,IND,m,married,n,24h,half_a_day
8973,120777,I was offered some overtime at work and this never happens,career,yes,no,51,USA,f,married,y,24h,half_a_day
8974,118824,"Having friends over at my home for a knitting night; we talked and laughed a ton, had yummy treats, and stayed up really late!",conversation|food,yes,yes,34,USA,f,married,y,24h,at_least_one_hour
8975,77199,I went bowling with a group of friends last night.,entertainment|party,yes,yes,20.0,USA,f,single,n,3m,half_a_day
8976,91293,"I was outside swimming when I saw three squirrels playing tag with each other, it was a lot of fun to watch.",exercise,yes,no,27,USA,m,single,n,3m,at_least_one_hour
8977,59912,My car loan application was approved by the bank last month.,shopping,no,no,26.0,PHL,f,single,n,3m,half_a_day
8978,41075,I WENT TO TEMPLE,religion,yes,no,27,IND,m,married,n,24h,half_a_day
8979,109422,One event that made me happy was going to buy a birthday gift for my friend.,shopping,yes,yes,23,USA,m,single,n,24h,at_least_one_hour
8980,34420,I was selected to take training at work.,career,no,yes,30,USA,m,single,n,24h,all_day_im_still_feeling_it
8981,123333,"My friend and I just planned a vacation for next fall, which should be an amazing few days away.",vacation,yes,yes,29,USA,m,single,n,24h,at_least_one_hour
8982,119740,I talked to my son yesterday and I'm going to help he and his wife shop for baby furniture on Saturday.,family|shopping,yes,yes,51,USA,f,single,y,24h,all_day_im_still_feeling_it
8983,114089,We went to dinner with my boyfriend's parents and family.,family|romance|food,yes,yes,27,USA,f,single,n,24h,half_a_day
8984,122662,My youngest daughter got to meet her new classmates for next year.,family|education,no,yes,41.0,USA,m,married,y,24h,at_least_one_hour
8985,99052,Decided to workout for the first time in a year.,exercise,yes,no,25,USA,f,single,n,3m,half_a_day
8986,90945,I was given a discount when i ate at my favorite restaurant.,food,no,no,29,USA,m,married,n,3m,half_a_day
8987,116783,I had some chicken mcnuggets for lunch.,food,yes,no,29.0,USA,f,married,n,24h,at_least_one_hour
8988,51735,"The weather was perfect yesterday; sunny, warm, and breezy.",weather,yes,no,41.0,USA,f,married,y,24h,half_a_day
8989,49747,My daughter telling me I am a great mom after my ex's girlfriend decided to verbally attack me.,family,no,yes,38,USA,f,divorced,y,24h,at_least_one_hour
8990,65047,I saved up enough money to buy a newer car then the one I have had for a long time.,shopping,yes,no,26,USA,f,single,y,3m,all_day_im_still_feeling_it
8991,122759,"What made me happy today was finishing my workout, it was weight lifting which I really dont like but I really rocked it!",exercise,yes,no,28.0,USA,f,single,y,24h,all_day_im_still_feeling_it
8992,89197,"I was happy when portillos brought back the mint chocolate chip shake, it should be year round!",food,yes,no,45.0,USA,m,married,n,3m,half_a_day
8993,92847,EVERY YEAR WE CELEBRATE CHRISTMAS ON 25TH DEC IN A GRAND MANNER.IT IS BECAUSE LORD JESUS WAS BORN ON THIS DAY.JESUS WAS BORN TO BRING PEACE AMONG PEOPLE SO WE CAN ALL  CHRISTMAS A FESTIVAL OR PEACE,party,no,yes,23.0,IND,m,single,n,3m,half_a_day
8994,118092,"Seeing my child and wife after a long day at work, getting to catch up with both of them and relieve the stress of the day.",career|family,yes,yes,27,USA,m,married,y,24h,at_least_one_hour
8995,127418,I WENT TO TEMPLE,religion,yes,no,28,IND,f,married,n,24h,at_least_one_hour
8996,118689,I WENT TO shopping mall,shopping,yes,no,27.0,IND,m,single,n,24h,half_a_day
8997,67531,My husband made me a gate I asked him to make me months ago!,romance,no,yes,27.0,USA,f,married,y,3m,at_least_one_hour
8998,59828,"My son was able to visit on a school break, and it had been some time since the last time we saw each other.",vacation,no,yes,32,USA,m,single,y,3m,all_day_im_still_feeling_it
8999,95027,Purchased New Smart Phone.,shopping|technology,yes,no,27,IND,m,single,n,3m,half_a_day
9000,73485,Paid off a significant portion of my student loans,education,yes,no,24,USA,m,single,n,3m,half_a_day
9001,81941,I WENT TO TEMPLE,religion,yes,no,27,IND,m,married,n,3m,a_few_minutes
9002,116158,My family and I went out for a special dessert of milkshakes after supper tonight and enjoyed time talking and drinking them.,family|food,yes,yes,37.0,USA,m,married,y,24h,all_day_im_still_feeling_it
9003,44622,I watched an anime and it was really funny.,entertainment,yes,no,31,USA,f,married,n,24h,at_least_one_hour
9004,66771,I am very happy when i got my first iphone with my own salary,career|shopping,yes,no,27,USA,m,single,y,3m,all_day_im_still_feeling_it
9005,39310,I sat on my couch and watched the activity outdoors.,entertainment,yes,yes,35.0,USA,m,married,n,24h,at_least_one_hour
9006,104968,I was happy when I had sex with my wife.,romance,yes,yes,25,USA,m,married,y,3m,at_least_one_hour
9007,49360,i delivered a big order to a woman at her home today and she was so appreciative that i got it there so fast!,shopping,yes,yes,37.0,USA,m,single,y,24h,a_few_minutes
9008,76795,My parents visited me after three long years.,family,no,yes,36,USA,f,married,y,3m,all_day_im_still_feeling_it
9009,83766,"Today, when I did substitute teaching, I ended up at an enjoyable placement at the Juvenile Home.",education,yes,yes,31,USA,m,married,n,3m,half_a_day
9010,104543,"RIT Commencement, watching fellow classmates and peers graduate",education,no,yes,22,USA,m,single,n,3m,half_a_day
9011,102460,I saw an old friend again who had been living in Europe for two years.,education,yes,yes,50,USA,f,single,n,3m,at_least_one_hour
9012,88257,I found a way to make money to save up for a vacation.,vacation,yes,no,35,USA,f,married,y,3m,half_a_day
9013,107629,I won a round of cards against a difficult opponent.,entertainment,yes,yes,30,USA,m,single,n,3m,at_least_one_hour
9014,108173,I had a back injury but this morning it was feeling better lately and I have been able to start exercising again.,exercise,yes,no,36,USA,m,single,n,3m,half_a_day
9015,110645,I was able to get to work super early to get a project done.,career,yes,no,23,USA,m,single,n,24h,all_day_im_still_feeling_it
9016,42740,My kindergartener read an entire book by herself at bedtime.,family,no,yes,40.0,USA,f,married,y,24h,all_day_im_still_feeling_it
9017,123288,I bought my self a t-shirt.,shopping,yes,no,19,TUR,m,single,n,24h,a_few_minutes
9018,44039,I received my child's second term report card and discovered that she is as adept at reading as I thought.,family|education,no,yes,42,USA,f,married,y,24h,all_day_im_still_feeling_it
9019,100526,My grandson was on Skype and he started crying asking my daughter to bring me to him at that very moment.,family,no,yes,64,USA,f,married,y,3m,all_day_im_still_feeling_it
9020,104799,I was able to get a home project completed.,career,yes,no,52,USA,f,married,y,3m,all_day_im_still_feeling_it
9021,57253,My son gave me a big hug first thing this morning.,family,no,yes,35,USA,f,married,y,24h,half_a_day
9022,33245,It made me happy that my daughter received praise at work from her superior.,career|family,no,yes,51.0,USA,f,married,y,24h,all_day_im_still_feeling_it
9023,54461,"This afternoon, my mother deposited a little money into my checking account which made me feel loved and very happy!",family,no,yes,45.0,USA,f,married,y,24h,all_day_im_still_feeling_it
9024,48741,I along with my friends and family went out for dinner to our favourite restaurant.,food,yes,yes,33.0,SWE,m,married,y,24h,all_day_im_still_feeling_it
9025,30089,My happiest moment when everyday my mom kiss me on my head.,family,yes,yes,26,IND,f,single,n,24h,all_day_im_still_feeling_it
9026,58107,I got a bonus at work for meeting my goal.,career,yes,no,32.0,USA,f,single,n,24h,all_day_im_still_feeling_it
9027,117134,I left work and it was nice outside,career|weather,yes,no,26,USA,m,married,y,24h,a_few_minutes
9028,44885,"I stopped by a pet store with my girlfriend, and we got to see/touch various pets/exotic animals.",romance,yes,yes,25.0,USA,m,single,n,24h,at_least_one_hour
9029,39672,Went to theater with my family,family,yes,yes,30.0,IND,f,married,y,24h,at_least_one_hour
9030,50835,I went to see the parade for the local high school basketball team champions in our town.,education|entertainment,yes,yes,56,USA,f,married,y,24h,at_least_one_hour
9031,119105,I went to my friends' goodbye dinner to wish then we'll on their trip to England.,vacation,yes,yes,31.0,USA,m,divorced,n,24h,at_least_one_hour
9032,127780,I tried something new with the chicken that I cooked tonight and it turned out really well.,food,yes,no,20,USA,m,single,n,24h,at_least_one_hour
9033,83985,I WENT TO SHOPPING,shopping,yes,no,28,IND,m,married,n,3m,at_least_one_hour
9034,57959,I havent seen my dog all day and got home and got to see him and he was so excited to see me.,family|animals,yes,no,22,USA,f,single,n,24h,all_day_im_still_feeling_it
9035,121816,I listened to two full chapters of my current audiobook while working out on the elliptical at the gym.,exercise,yes,no,36,USA,f,single,n,24h,at_least_one_hour
9036,110366,I ate a bowl full of strawberries.,food,yes,no,25,USA,m,single,n,24h,a_few_minutes
9037,82435,1 month ago was me and my husbands 8 year anniversary,romance,no,yes,43,USA,f,married,y,3m,all_day_im_still_feeling_it
9038,66868,A new client gave me great feedback after only working with them for a short time period.,career,no,yes,39,USA,m,married,n,3m,half_a_day
9039,88558,when i made love with my girlfriend.,romance,yes,yes,24,USA,m,single,n,3m,at_least_one_hour
9040,83398,I did not have to go into work today as there was nothing needing my attention.,career,yes,no,25.0,USA,m,single,n,3m,all_day_im_still_feeling_it
9041,57974,Went shopping and seen they had my favorite pizza on sale.,shopping,yes,no,79.0,USA,m,widowed,y,24h,half_a_day
9042,76749,"Having the confidence to drive to Cleveland, first time on the freeway!",vacation,yes,no,29.0,USA,f,married,y,3m,all_day_im_still_feeling_it
9043,98888,I beat my older brother in a game of monopoly which is a rivalry we have had since we were young.,entertainment|family|conversation,yes,yes,26,USA,m,single,n,3m,half_a_day
9044,120358,I got a new pair of shoes I had been wanting to get at the mall.,shopping,yes,no,19.0,USA,f,single,n,24h,a_few_minutes
9045,88672,I went to a baseball game with friends.,entertainment,yes,yes,41,USA,m,single,n,3m,half_a_day
9046,67114,"I went to my favorite park, Delt Church Park, and took a hike this week.",exercise,yes,no,40,USA,f,single,n,3m,half_a_day
9047,60864,An event that made me happy in the last 3 months was getting engaged to my long time girlfriend during a long weekend at Florida Keys.,romance|vacation,yes,yes,28,USA,m,,n,3m,all_day_im_still_feeling_it
9048,57922,I got a full workout this morning.,exercise,yes,no,40,USA,m,married,n,24h,half_a_day
9049,92515,My son was elected class president.,family,no,yes,50.0,USA,m,married,y,3m,all_day_im_still_feeling_it
9050,80374,A dog I had to give up got readopted almost immediately this Saturday.,animals,no,yes,28.0,USA,m,single,n,3m,half_a_day
9051,109453,The sun was shining brightly,weather,no,no,56,USA,f,married,y,24h,all_day_im_still_feeling_it
9052,103414,I dropped my Mom and sister off at the airport and we had a great conversation during the hour long drive.,family|conversation,yes,yes,42.0,USA,m,married,y,3m,half_a_day
9053,109624,I WENT TO COLLEGE,education,yes,no,27,IND,m,married,n,24h,half_a_day
9054,43017,Prepared biryani for the first time,food,yes,no,50.0,USA,m,married,y,24h,half_a_day
9055,98051,I was very happy yesterday when the party organized for promotion of my mother,party,yes,no,29.0,IND,m,married,y,3m,at_least_one_hour
9056,111893,I heard from a friend I haven't in a while.,conversation,no,yes,25.0,USA,f,single,n,24h,at_least_one_hour
9057,51161,Read a really fun story.,entertainment,yes,no,29,USA,f,single,n,24h,at_least_one_hour
9058,47682,"I have money left over on my student meal plan that I need to use up, so I bought a bunch of snack from the vending machine",shopping|food,yes,no,23.0,USA,m,single,n,24h,at_least_one_hour
9059,65072,I went on a fun walk with my best friend,exercise,yes,yes,33,USA,f,married,y,3m,half_a_day
9060,123534,i found out that i get out of work early tomorrow,career,yes,no,28,USA,f,single,n,24h,all_day_im_still_feeling_it
9061,45382,"I finally received a book off of my wish list, the sixth book of the Outlander series!",entertainment|shopping,yes,no,34.0,USA,f,divorced,n,24h,at_least_one_hour
9062,47650,me and my friends going to pub .we are full enjoyed.,party,yes,yes,34.0,DEU,m,married,y,24h,at_least_one_hour
9063,55241,I made whole wheat pancakes.,food,yes,no,38,USA,f,single,n,24h,a_few_minutes
9064,94748,The event that made me happy was when my boyfriend graduated college recently.,education,no,yes,25.0,USA,f,single,n,3m,all_day_im_still_feeling_it
9065,92585,I made it to work without traffic.,career,no,no,24,USA,f,single,n,3m,a_few_minutes
9066,115578,Found out a game I like to play is getting a major update.,entertainment,no,no,34,USA,m,divorced,y,24h,at_least_one_hour
9067,111997,I successfully cooked myself a dinner of chicken enchiladas and spanish rice.,food,yes,no,25,USA,m,single,n,24h,a_few_minutes
9068,47857,"The feeling there's some real warmth in the sun at last as it streams in through the window, first thing in the morning",weather,no,no,40,GBR,m,single,n,24h,a_few_minutes
9069,46051,I practiced my guitar for a few hours.,exercise,yes,no,35.0,USA,f,single,y,24h,half_a_day
9070,31506,My small booklet on Peritoneal Dialysis is now available in print form on Amazon.com as of last night.,technology,yes,no,57,USA,f,married,n,24h,half_a_day
9071,113027,When my daughter wanted to run in the rain this morning before I took her to preschool,exercise|family|weather,no,yes,32,USA,f,married,y,24h,at_least_one_hour
9072,104776,I visited my parents after travelling for work for months.,career|family,yes,yes,24,USA,m,single,n,3m,all_day_im_still_feeling_it
9073,90543,I ate breadsticks with marina sauce for lunch.,food,yes,no,28,USA,m,single,n,3m,a_few_minutes
9074,91923,I  FEEL MY LOVE WITH MY BOY FRIEND,romance,yes,yes,34,IND,m,married,y,3m,all_day_im_still_feeling_it
9075,62257,Sometimes I go to my boyfriend's house to have dinner and watch tv or a movie.,entertainment|romance|food,yes,yes,41,USA,f,single,n,3m,half_a_day
9076,115085,Another event that made me happy in the past 24 hours was when I was working out at the gym and I was able to bench press the most weight I have ever done in my entire life.,exercise,yes,no,22,USA,m,single,n,24h,all_day_im_still_feeling_it
9077,121000,Going to the gym and having a good workout.,exercise,yes,no,28,USA,m,single,n,24h,at_least_one_hour
9078,65548,What made me happy in the last 3 months was I got engaged to be married.,romance,yes,yes,32,USA,m,single,y,3m,all_day_im_still_feeling_it
9079,78103,"A cold rain after a week of hot, humid days.",weather,no,no,52.0,USA,f,married,y,3m,at_least_one_hour
9080,80917,I WENT TO SHOPPING,shopping,yes,no,27,IND,f,single,n,3m,half_a_day
9081,100270,My husband made us a huge plate of fries for dinner.,food|family,no,yes,39,USA,m,married,n,3m,half_a_day
9082,69015,I won $50 on a game of Keno while at a restaurant with some friends.,entertainment,yes,yes,27.0,USA,f,single,n,3m,half_a_day
9083,83127,i am happy to going to temple,religion,yes,yes,19.0,IND,f,single,n,3m,at_least_one_hour
9084,73676,"Family gathering after grandmas death and contemplating on her long, filled life.",family,yes,yes,26,IND,m,single,n,3m,half_a_day
