,hmid,moment,concepts,agency,social,age,country,gender,married,parenthood,reflection,duration
10112,42944,I managed to get cheap housing for my internship this summer.,career,yes,no,23.0,,f,single,n,24h,a_few_minutes
10113,70964,My sons 3rd birthday party made me happy because it made my son happy.,family,yes,yes,22.0,USA,f,single,y,3m,half_a_day
10114,122358,"I got a promotion and special increments in my organization ,that day i am feel very happy i share my happiness in my parents and friends",career|family,yes,yes,25,IND,m,married,y,24h,half_a_day
10115,119322,HOLIDAY VACATION WITH MY FRIENDS,vacation,yes,yes,31,IND,f,married,y,24h,half_a_day
10116,127430,I WENT TO TEMPLE,religion,yes,no,28,IND,f,single,y,24h,at_least_one_hour
10117,90396,Accomplished a personal record at the gym.,exercise,yes,no,26,USA,f,single,n,3m,at_least_one_hour
10118,67627,I graduated with my masters degree and participated in the graduation ceremony.,education,yes,yes,23.0,USA,f,single,n,3m,all_day_im_still_feeling_it
10119,67753,I Got a new car.,shopping,yes,no,29,USA,m,married,y,3m,all_day_im_still_feeling_it
10120,93189,"Snuggling with my cat, she is a loving baby who likes to lay on me all the time.",animals,yes,yes,49.0,USA,f,married,y,3m,all_day_im_still_feeling_it
10121,75217,Today we went to the air force museum and saw all the military planes.,vacation,yes,no,26,USA,f,single,n,3m,half_a_day
10122,112625,"In the past 24 hours, I was happy going on a walk with my mother.",exercise|family,yes,yes,22,USA,f,single,n,24h,at_least_one_hour
10123,74558,My students did very well at the music competition last week.,education|entertainment,no,yes,40,USA,f,married,y,3m,all_day_im_still_feeling_it
10124,77037,My birthday on march.That day I got gifts  from my friends.we went barbeque nation for dinner.the hole day was very happy for me.,party|food,yes,yes,34.0,IND,f,married,y,3m,half_a_day
10125,118661,I WENT TO SHOPPING,shopping,yes,no,27,IND,f,single,n,24h,at_least_one_hour
10126,93510,I was able to go home from work early on a beautiful day because my boss noticed I had worked so hard all week.,career,yes,yes,22.0,USA,f,single,n,3m,half_a_day
10127,125946,I work-shopped an essay and everyone enjoyed it.,career,yes,yes,32.0,USA,f,single,n,24h,all_day_im_still_feeling_it
10128,42226,My mother discharged from the hospital after long period,family,no,yes,32,IND,m,married,y,24h,all_day_im_still_feeling_it
10129,126369,I played with a dog in the park.,animals|exercise,yes,yes,27,USA,m,single,n,24h,a_few_minutes
10130,32893,I went shopping at antique stores with my mom and friend.,shopping|family,yes,yes,50.0,USA,f,married,y,24h,all_day_im_still_feeling_it
10131,107142,"I recently bought two friends a housewarming present and I was nervous about whether they would like it or not and they really loved it, which made me so happy.",shopping,yes,yes,29,USA,f,single,n,3m,all_day_im_still_feeling_it
10132,55816,I enjoyed a delicious dinner that was compatible with my diet and which tasted just like the version of it that is not compatible with my diet.,food,yes,yes,23,USA,f,single,n,24h,at_least_one_hour
10133,108810,Eating baked goods made by my husband made me happy.,food|family,yes,yes,41.0,USA,f,married,y,3m,a_few_minutes
10134,37453,"I was sent photos of my daughter having a wonderful time on her class trip, her first time out of the country and away from us.",vacation,no,yes,54.0,USA,f,married,y,24h,all_day_im_still_feeling_it
10135,40662,My daughter finally ate her lunch after weeks of not eating well.,food,no,yes,40,USA,f,married,y,24h,half_a_day
10136,123230,I WENT TO COLLEGE,education,yes,no,28,IND,m,single,n,24h,half_a_day
10137,94242,I bought a new Kindle tablet because my other one was broken and for a while I had no tablet.,shopping|technology,yes,no,44.0,USA,f,single,n,3m,all_day_im_still_feeling_it
10138,54514,My work colleague gave me the news that I was promoted to a higher rank.,career,yes,yes,29,USA,m,married,n,24h,half_a_day
10139,113502,When I finished a task which was so hard that I had spent many days on it.,career,yes,no,36,COL,m,single,n,24h,half_a_day
10140,62211,i got a promotion in my company to my dream place last month,career,no,no,29,AUS,m,married,y,3m,all_day_im_still_feeling_it
10141,83886,Attending church back home in Pittsburgh again,religion,yes,yes,41,USA,f,single,y,3m,half_a_day
10142,107086,My friend bought a new car and I now enjoy carpooling.,shopping,yes,yes,26,USA,f,single,n,3m,half_a_day
10143,39938,An event that made me happy in the past 24 hours was being able to cook a nice meal for people to enjoy.,food,yes,yes,25,USA,m,single,n,24h,half_a_day
10144,71405,i got one of my blocked deal cleared this month.,career,yes,no,24,IND,m,single,n,3m,all_day_im_still_feeling_it
10145,38574,"I got my paycheck deposited into my bank account, and I got a bonus for working super well.",career,yes,no,27,CAN,m,single,n,24h,half_a_day
10146,69622,I went out to dinner at a sushi restaurant with a group of friends.,food,yes,yes,28.0,USA,m,single,n,3m,at_least_one_hour
10147,102004,My nephew called for advice about a problem at work and I was able to help him quite a bit.,conversation|career,no,yes,61,USA,f,married,n,3m,half_a_day
10148,64653,I found new tenants to move into a rental property that my family owns.,family,yes,yes,34,USA,m,single,n,3m,all_day_im_still_feeling_it
10149,40650,I went to church.,religion,yes,no,28.0,USA,f,married,n,24h,half_a_day
10150,85024,I went to a painting event for a friend's birthday and created art.,party,yes,yes,26,USA,f,single,n,3m,half_a_day
10151,107185,My best friend got married and I got to share the special day with her by being her maid of honor!,party|romance,no,yes,22,USA,f,single,y,3m,all_day_im_still_feeling_it
10152,70316,I received a reimbursement for hotel and rental car for a travel delay.,vacation,no,no,36,USA,m,single,n,3m,all_day_im_still_feeling_it
10153,30090,My happiest moment when everyday my mom kiss me on my head.,family,yes,yes,22,IND,f,single,n,24h,all_day_im_still_feeling_it
10154,31281,It made me happy when my infant son used baby sign language for the first time.,family,no,yes,33.0,USA,f,married,y,24h,a_few_moment
10155,88121,"After my family and I watched a game at the ballpark today, we stopped and got hot dogs and fries.",entertainment,yes,yes,37.0,USA,m,married,y,3m,at_least_one_hour
10156,43022,it made me happy to finish my goal of studying french this morning.,education,yes,no,41.0,USA,f,married,y,24h,a_few_minutes
10157,37611,I was having a rough morning and went I went to my tutoring session the tutor noticed and went above and beyond his job expectations to ensure that I was having a better day.,career,yes,yes,24.0,USA,f,single,n,24h,all_day_im_still_feeling_it
10158,106589,My daughter's senior prom Champagne party.,party,no,yes,41,USA,f,single,y,3m,all_day_im_still_feeling_it
10159,81232,I happy I will be expecting my boss back in office today to kick start some of the pending duties.,career,yes,yes,35,NGA,m,single,n,3m,all_day_im_still_feeling_it
10160,81281,I bought a new pair of shoes,shopping,yes,no,27,USA,m,married,y,3m,at_least_one_hour
10161,89157,I got my degree,education,yes,no,21,USA,m,single,n,3m,half_a_day
10162,98562,A new pizza place opened up where my previous favorite place closed down.,food,no,no,35.0,USA,m,single,n,3m,at_least_one_hour
10163,80007,i met a new girlfriend in my life last month,romance,yes,yes,30,IND,m,single,y,3m,all_day_im_still_feeling_it
10164,63856,About a month ago a friend i had not seen in years came to town and stayed with me for a weekend.,vacation|conversation,yes,yes,31,USA,m,married,n,3m,all_day_im_still_feeling_it
10165,49747,My daughter telling me I am a great mom after my ex's girlfriend decided to verbally attack me.,family,no,yes,38,USA,f,divorced,y,24h,at_least_one_hour
10166,60657,My husband bought me a new diamond necklace for my birthday.,shopping,no,yes,26,USA,f,married,y,3m,half_a_day
10167,83983,I WENT TO SHOPPING,shopping,yes,no,28,IND,f,married,n,3m,at_least_one_hour
10168,41079,I prepared and ate a wonderful dinner.,food,yes,no,33.0,USA,m,single,n,24h,at_least_one_hour
10169,117165,I went on a walk on a new trail with my wife.,exercise,yes,yes,38,USA,m,married,n,24h,at_least_one_hour
10170,62593,I'm starting to feel like I have authority in my position at work.,career,yes,no,49,USA,f,married,y,3m,all_day_im_still_feeling_it
10171,96906,Falling asleep last night holding my wife's hand!,romance,yes,yes,34.0,USA,m,married,y,3m,all_day_im_still_feeling_it
10172,33526,My dog finally learn to catch the ball tonight.,animals,no,yes,30.0,USA,m,single,n,24h,at_least_one_hour
10173,110846,Watching my daughter receive band awards made me happy in the last twenty four hours.,family,yes,yes,43,USA,f,married,y,24h,all_day_im_still_feeling_it
10174,77190,Getting a positive response on my youtube video made me happy,entertainment,no,yes,19.0,IND,m,single,n,3m,a_few_minutes
10175,89184,Going to my grandmother's birthday party with my whole family to eat dinner.,party|family|food,yes,yes,27,USA,m,single,n,3m,all_day_im_still_feeling_it
10176,55692,I got Comic Con tickets for Saturday!,entertainment,yes,no,28.0,USA,f,single,n,24h,all_day_im_still_feeling_it
10177,112880,"My boss allowed me to leave work early, while still getting paid for a full day.",career,yes,yes,25,USA,f,single,n,24h,at_least_one_hour
10178,119192,I WENT TO TEMPLE,religion,yes,no,25,IND,m,single,n,24h,half_a_day
10179,39019,"I tried a goat cheese sample, and I love goat cheese.",food,yes,no,23,USA,f,single,n,24h,a_few_minutes
10180,96535,I found out that my sister is pregnant and I am going to be an aunt again.,family,no,yes,35.0,USA,f,married,y,3m,all_day_im_still_feeling_it
10181,88861,I got married last month.,romance,yes,yes,28,IND,m,married,n,3m,all_day_im_still_feeling_it
10182,125186,My date from last weekend text me,romance,no,yes,26.0,USA,m,single,n,24h,at_least_one_hour
10183,84158,"I ate a huge meal of Korean chicken stir fry and for some reason (probably pregnancy), it seemed like the best meal I had ever eaten.",food,yes,no,39.0,USA,f,married,n,3m,half_a_day
10184,87987,My husband and I got to go on a date.,romance,yes,yes,27,USA,f,married,y,3m,half_a_day
10185,78841,My husband got me 5 new pairs of leggings that I had be wanting.,family|shopping,no,yes,26,USA,f,married,n,3m,all_day_im_still_feeling_it
10186,32610,Found out my sick dog was going to be okay.,animals,no,yes,30,USA,m,single,n,24h,half_a_day
10187,107269,i went on a cruise with most of my musical idols.,vacation,yes,yes,35,USA,f,single,n,3m,all_day_im_still_feeling_it
10188,102534,Getting complimented at work by my boss for a project I finished.,career,yes,yes,29,USA,f,single,n,3m,half_a_day
10189,51938,I made an excellent dinner of apple onion pork!,food,yes,no,26,USA,f,married,n,24h,at_least_one_hour
10190,29924,Working on my grandfathers piano made me happy.,family,yes,yes,25,USA,f,married,n,24h,half_a_day
10191,110082,I arrived home after a full day of work to see and kiss my fiance.,romance,yes,yes,30,USA,m,single,n,24h,a_few_minutes
10192,99158,I went to a baseball game with my friends and my team won.,entertainment,yes,yes,37,USA,f,single,n,3m,half_a_day
10193,91419,My daughter made me a hand made craft at school that has our picture on it.,family|education,no,yes,33,USA,f,married,y,3m,at_least_one_hour
10194,102440,A guy I am interested in asked me out for a date after seeing my photos on Facebook.,romance,no,yes,33,USA,m,single,n,3m,half_a_day
10195,108647,Earning money on the weekend to make starting this work week goals for income easier.,career,yes,no,52.0,USA,m,married,n,3m,half_a_day
10196,71009,"I received a significant, unexpected bonus compensation from work.",career,no,no,25.0,USA,m,single,n,3m,all_day_im_still_feeling_it
10197,40416,I got to put off a work project until tomorrow.,career,yes,no,25,USA,f,married,n,24h,half_a_day
10198,69968,I cooked a fantastic Greek chicken dinner with a friend.,food,yes,yes,36,USA,f,single,n,3m,half_a_day
10199,69513,"A time when I volunteered to work with others to help people stuck in a flood- offering them shelter, food and other service.",food,yes,yes,21,IND,m,single,n,3m,all_day_im_still_feeling_it
10200,80128,Momma Kitty came into the room just now and started rubbing on my leg.,animals,no,yes,39.0,USA,m,single,n,3m,a_few_minutes
10201,63941,When my dog chased after a leaf in the yard and ran into the fence.,animals,no,yes,39,USA,f,married,y,3m,all_day_im_still_feeling_it
10202,126098,I bought myself an oven pizza as a reward for studying hard,shopping|food,yes,no,25.0,USA,m,single,n,24h,at_least_one_hour
10203,96030,MY FAMILY VISITED TP nan BEACH NEAR RAMANATHAPURAM,vacation|family,no,yes,23.0,IND,f,married,n,3m,all_day_im_still_feeling_it
10204,93564,I found out that there's supposed to be good weather next week for my trip to New York.,weather|vacation,no,no,30,USA,m,single,n,3m,all_day_im_still_feeling_it
10205,74259,When it was a snow day and I didn't have to go to class,weather|education,no,no,26,USA,m,married,n,3m,half_a_day
10206,39480,I played some video games.,entertainment,yes,no,36.0,SGP,m,single,n,24h,at_least_one_hour
10207,73241,Coloring in my adult coloring book this morning.,entertainment,yes,no,55.0,USA,f,divorced,y,3m,at_least_one_hour
10208,103501,Having two extra conference periods at my job this past week made me happy!,career,no,yes,29,USA,f,single,n,3m,all_day_im_still_feeling_it
10209,119208,"Payment from my job was running late by a few days, so when I finally received my direct deposit this morning I was stoked!",career,no,no,24,USA,m,single,n,24h,all_day_im_still_feeling_it
10210,87753,Running a mile in under 8 minutes for the first time,exercise,yes,no,27,USA,f,single,n,3m,half_a_day
10211,92500,I slept for a long time after a hard day of work at office.,career,yes,no,27,IND,m,single,n,3m,all_day_im_still_feeling_it
10212,42876,"My husband and I cooked an apple crisp together, which was a lot of fun to do, and eat after.",food|family,yes,yes,27.0,USA,f,married,n,24h,at_least_one_hour
10213,44293,"I was happy yesterday when my parents called and talked to me for an hour, telling me many funny stories of their new retired life.",conversation|family,yes,yes,29,USA,f,single,n,24h,all_day_im_still_feeling_it
10214,40468,I attended my church.,religion,yes,yes,28.0,USA,m,married,y,24h,at_least_one_hour
10215,90129,My wife bought me a new shirt.,shopping,no,yes,37,USA,m,married,y,3m,a_few_minutes
10216,63008,I officially finished the majority of the work for this school year so that I can graduate.,education,yes,no,26.0,USA,f,single,n,3m,all_day_im_still_feeling_it
10217,121373,My son was copying the dog rolling in the grass.,animals|family,no,yes,30,CAN,f,married,y,24h,a_few_minutes
10218,97762,"I spent the evening going to three concerts in a row, just to prove I am still young enough to do it.",vacation,yes,yes,44,USA,f,divorced,n,3m,half_a_day
10219,33370,I stepped on the scale yesterday and saw that I had lost 1.2 pounds.,exercise,yes,no,50,USA,f,single,n,24h,at_least_one_hour
10220,106628,Bradley Cooper is filming his new movie near my house and I got to see him in person!,entertainment,no,yes,57.0,USA,f,married,n,3m,at_least_one_hour
10221,99436,We have been invited to a pool party that will take place in about two weeks.,party,yes,yes,62,USA,f,married,y,3m,all_day_im_still_feeling_it
10222,90027,I got an article published.,career,yes,no,50,USA,f,single,n,3m,all_day_im_still_feeling_it
10223,123596,I bought some of the best tasting strawberries and blackberries that I've had in recent memory at the grocery store.,food,yes,no,30,USA,f,single,n,24h,a_few_minutes
10224,77976,"I just realized that I don't have to go to work tomorrow, so I'll be spending the morning doing things I want to do.",career,yes,no,29,IND,m,single,n,3m,at_least_one_hour
10225,124789,I got to talk to an old friend.,conversation,yes,yes,24,USA,m,single,n,24h,all_day_im_still_feeling_it
10226,55264,we went to a shopping mall and purchased lot of things.my kids are very happy walking everywhere playing games in the mall.i felt really very happy seeing them enjoying and having fun and then we had dinner in the restaurant and reached home.,shopping|food,yes,yes,32,IND,f,married,y,24h,half_a_day
10227,62241,I received my new phone after the last one was stolen.,technology,yes,no,28.0,USA,m,single,n,3m,all_day_im_still_feeling_it
10228,93312,When I bought tickets and planned a trip to PAX Prime.,shopping,yes,no,27.0,USA,f,single,n,3m,all_day_im_still_feeling_it
10229,102570,"My young sister called me from college, it was great to hear her voice since we haven't talked for a while.",family,no,yes,31,USA,m,married,y,3m,half_a_day
10230,47650,me and my friends going to pub .we are full enjoyed.,party,yes,yes,34.0,DEU,m,married,y,24h,at_least_one_hour
10231,89180,I made my first 1000 on mechanical turk last week.,career,yes,no,40,USA,f,married,y,3m,all_day_im_still_feeling_it
10232,113211,The day with my wife,romance|family,yes,yes,31,IND,m,married,y,24h,all_day_im_still_feeling_it
10233,120202,I talked to my best friend on the phone for a while.,conversation,yes,yes,27.0,USA,f,single,n,24h,a_few_minutes
10234,65485,Going back to school.,education,yes,no,25,USA,m,single,n,3m,all_day_im_still_feeling_it
10235,82494,I love watch Soccer games in my house with my Family,family|entertainment,yes,yes,22,USA,m,single,y,3m,half_a_day
10236,42095,I had a get together with my school friends and it made me happy,education|conversation,yes,yes,29,IND,f,married,y,24h,all_day_im_still_feeling_it
10237,84698,I bought a bunch of things to clean my house with.,shopping,yes,no,29.0,USA,f,single,n,3m,half_a_day
10238,101105,I was happy when I was able to talk to one of my friends that I had not spoken with since High School.,conversation|education,yes,yes,24,USA,m,single,n,3m,all_day_im_still_feeling_it
10239,125192,I got some great food at 75% off at a grocery store that is closing.,food|shopping,yes,no,42.0,USA,f,single,n,24h,half_a_day
10240,120851,I was icing my back on the couch and my puppy cuddled up in my lap and napped.,animals,yes,yes,48,USA,f,married,y,24h,at_least_one_hour
10241,98667,I finally got a promotion from my job.,family,yes,no,25,USA,m,single,n,3m,half_a_day
10242,91587,I finished my exams without failing any of them.,education,yes,no,22.0,USA,m,single,n,3m,all_day_im_still_feeling_it
10243,100106,I was happy to receive the news that our dog's illness was not life threatening and he would be better in time with medication.,animals,yes,yes,39,USA,o,married,y,3m,all_day_im_still_feeling_it
10244,40041,My car had been making a funny noise and I was worried about a big repair bill but I found an honest mechanic who found only a minor problem that was easy and cheap to fix.,shopping,yes,yes,44,USA,m,married,y,24h,all_day_im_still_feeling_it
10245,107165,Finding success in my new role at work with added responsibilities.,career,yes,no,34.0,USA,m,married,y,3m,half_a_day
10246,122228,I WENT TO COLLEGE.,education,yes,no,23,IND,f,single,n,24h,half_a_day
10247,82627,i graduated from college,education,yes,no,25.0,USA,f,single,n,3m,half_a_day
10248,48658,My apartment mates were not in the kitchen when i went to cook so i was able to use the kitchen as i needed it.,food,yes,no,22.0,USA,m,single,n,24h,a_few_minutes
10249,93481,My older brother randomly bought me a video game (Yakuza 0) because he wanted me to try it.,entertainment|family,no,yes,28.0,USA,m,single,n,3m,half_a_day
10250,58306,Going on vacation to New Orleans made me happy.,vacation,yes,no,34,USA,m,single,n,3m,all_day_im_still_feeling_it
10251,110701,i was with my girlfriend at the cinema.,romance,yes,yes,22,ALB,m,single,n,24h,half_a_day
10252,95929,I took a day off and played video games all day.,entertainment,yes,no,32.0,USA,m,married,y,3m,half_a_day
10253,78103,"A cold rain after a week of hot, humid days.",weather,no,no,52.0,USA,f,married,y,3m,at_least_one_hour
10254,93328,I was so happy to have my youngest child's injuries not be as bad as we thought.,family,yes,yes,39,USA,o,married,y,3m,all_day_im_still_feeling_it
10255,36991,I was happy today and it was raining and I could stay home and clean my apartment,weather,yes,no,60.0,USA,f,single,n,24h,all_day_im_still_feeling_it
10256,71349,Today I bought a new phone after my last one unexpectedly broke.,shopping,yes,no,29,USA,f,single,n,3m,all_day_im_still_feeling_it
10257,115824,I petted my dog on the head.,animals,yes,no,22,USA,m,single,n,24h,at_least_one_hour
10258,65435,I watched Moana with my family.,family|entertainment,yes,yes,21,NZL,f,single,n,3m,at_least_one_hour
10259,56330,To my wife's surprise yesterday I went alone for the 1st time to buy a jewel for my wife to give it today on the occasion o our 25th wedding anniversary  which was thrilling and happy,romance|family,yes,yes,49.0,IND,m,married,y,24h,all_day_im_still_feeling_it
10260,73967,Spending a day with my niece and knowing she's one of the few people that sees me for who I really am.,family,yes,yes,28.0,PRT,m,single,n,3m,all_day_im_still_feeling_it
10261,91023,I was able to see my dog after being on vacation for a week.,vacation|animals,yes,no,28,USA,m,single,n,3m,at_least_one_hour
10262,123671,"A friend of mine whom i had a crush from a very long time, offered me for a movie.",entertainment|conversation,yes,yes,27,USA,m,single,y,24h,half_a_day
10263,62273,"Last month, I received news of a new title promotion and salary that I will be receiving starting in June.",career,yes,yes,31,USA,m,divorced,n,3m,all_day_im_still_feeling_it
10264,83355,My cat actually played with me like a child yesterday; it was adorable.,animals,no,yes,31,USA,f,single,n,3m,a_few_minutes
10265,112955,I finished a difficult day at work.,career,no,no,42,USA,m,married,n,24h,half_a_day
10266,103136,I ate tacos at a restaurant.,food,yes,no,24,USA,f,single,n,3m,at_least_one_hour
10267,45761,I did not have to work today.,career,yes,no,35,USA,m,single,n,24h,all_day_im_still_feeling_it
10268,70920,"We, after having lost our dachshund of over 13 years, were approved by the dachshund rescue society to receive a dachshund puppy -- it finally arrives this week.",animals,yes,yes,71.0,USA,m,married,y,3m,all_day_im_still_feeling_it
10269,39287,I just learned that the new season of Doctor Who is premiering in mid April instead of August!,entertainment,yes,no,31,USA,f,single,n,24h,at_least_one_hour
10270,92953,Talking and joking around with my coworkers.,conversation|career,yes,yes,21.0,USA,m,single,n,3m,at_least_one_hour
10271,82230,I read a funny novel and laugh a lot.,entertainment,yes,no,40,IND,f,married,y,3m,at_least_one_hour
10272,117957,I found a Youtube channel filled with really amazing undiscovered music.,entertainment,yes,yes,21.0,CAN,f,single,n,24h,at_least_one_hour
10273,125036,"I took my kids to the pool, and they had an amazing time.",family,yes,yes,29.0,USA,f,divorced,y,24h,half_a_day
10274,32993,I finished reading a magazine.,entertainment,yes,no,39.0,USA,f,single,y,24h,a_few_moment
10275,46541,I got a win on H1Z1,entertainment,yes,no,21,USA,m,single,n,24h,half_a_day
10276,116358,My wife decided to give me some of the tax refund.,romance,no,no,38,USA,m,married,y,24h,all_day_im_still_feeling_it
10277,126946,My girlfriend sent me a sexy text,romance,no,yes,32.0,USA,f,single,n,24h,all_day_im_still_feeling_it
10278,60730,"I wrote an essay about my nephew, and it was selected as a winner for money that will be deposited into his college fund.",education,yes,yes,33,USA,f,married,n,3m,all_day_im_still_feeling_it
10279,76135,"I have just booked a hotel in Longbeach LA, where I will be attending a convention.",vacation,yes,yes,30,USA,m,single,n,3m,at_least_one_hour
10280,58835,I got to meet one of my all-time favorite singers backstage at a concert I attended.,entertainment,no,yes,30,USA,f,single,n,3m,all_day_im_still_feeling_it
10281,111019,My first time making the sticky rice dumpling (Zongzi) was very successful and everyone in my family like it.,family,yes,yes,30.0,USA,f,married,y,24h,all_day_im_still_feeling_it
10282,125029,Finishing my summer class and receiving a good grade.,education,yes,yes,23,USA,m,single,n,24h,all_day_im_still_feeling_it
10283,46528,My spouse told me about how well his evening went at work and I was happy for him.,career|family,no,yes,42.0,USA,m,married,n,24h,at_least_one_hour
10284,80837,I got a promotion at work to a new position.,career,yes,no,32.0,USA,m,married,y,3m,all_day_im_still_feeling_it
10285,39685,My team wins a exciting football match today.,entertainment,no,no,31,IND,f,married,y,24h,a_few_minutes
10286,33451,"As a teacher working at a charter school, I received two new students that just enrolled.",education,no,yes,30,USA,m,single,n,24h,at_least_one_hour
10287,116724,Throwing an end of the year party today for my students made me happy.,party,yes,yes,35,USA,m,single,n,24h,all_day_im_still_feeling_it
10288,40061,I brushed my dog who has long hair.,animals,yes,no,51.0,USA,f,married,y,24h,at_least_one_hour
10289,77663,"I finished up a very difficult college course and made an ""A"".",education,yes,no,54.0,,f,divorced,y,3m,all_day_im_still_feeling_it
10290,55004,"I was visiting pilgrimage, a church in kamanaickanpatti, near kovilpatti",religion,yes,no,31,IND,m,married,y,24h,half_a_day
10291,111115,Watching a documentary on prisons.,entertainment,yes,no,29,USA,m,married,n,24h,at_least_one_hour
10292,48040,I went for a run this morning in my home state of Maryland.,exercise,yes,no,36.0,USA,m,married,y,24h,at_least_one_hour
10293,75350,My baby started making dada and similar sounds.,family,no,yes,24.0,USA,m,single,y,3m,all_day_im_still_feeling_it
10294,72745,I was given a bigger raise compared to the one I got last year at work.,career,no,yes,22.0,USA,m,single,n,3m,all_day_im_still_feeling_it
10295,33898,I finally purchased a membership for which i was striving.,shopping,yes,no,26,IND,m,single,n,24h,all_day_im_still_feeling_it
10296,99830,I ate some ice cream.,food,yes,no,18.0,USA,m,single,n,3m,a_few_minutes
10297,89912,I repayed some of my debt to the person I had taken it from earlier.,food,yes,yes,25,BGR,m,single,y,3m,at_least_one_hour
10298,34437,The weather has gotten better and I was able to spend some time outside in the sun.,weather,no,no,31,USA,f,single,n,24h,at_least_one_hour
10299,74014,I visited a small store I used to go to when in high school.,education,yes,no,55.0,USA,m,divorced,n,3m,at_least_one_hour
10300,84627,i got engaged,romance|family,yes,yes,25.0,USA,f,single,n,3m,a_few_minutes
10301,103978,Two weeks ago I signed and got the signatures from my soon to be ex husband.,family,yes,yes,36,USA,f,married,y,3m,all_day_im_still_feeling_it
10302,109756,I went for a run last night after a couple weeks of eating poorly and not exercising much and it felt so good to be taking control of my health.,exercise|food,yes,no,26,USA,f,single,n,24h,all_day_im_still_feeling_it
10303,102074,"Our youngest child, who is a college student, made straight ""A""s in all classes this semester.",education,no,yes,55,USA,f,married,y,3m,all_day_im_still_feeling_it
10304,76944,"During WrestleMania weekend this past April, two of my favorite tag teams wrestled in one of the best matches I have ever seen.",entertainment,no,yes,23.0,USA,m,single,n,3m,at_least_one_hour
10305,107489,I WENT TO COLLEGE,education,yes,no,28,IND,f,married,n,3m,at_least_one_hour
10306,70113,I went to the concert of my favorite band,entertainment,yes,yes,24,USA,m,single,n,3m,half_a_day
10307,111505,My favorite barista was at the coffee shop this morning and she always brightens my morning.,food,no,yes,34,USA,m,married,y,24h,a_few_minutes
10308,39961,My student loan payments didn't bounce and my bank account isn't negative.,education,yes,no,30.0,USA,f,single,n,24h,a_few_minutes
10309,102263,MY FAMILY VISITED TO ARIYAMAN BEACH NEAR RAMANATHAPURAM,vacation,yes,yes,26,IND,m,married,y,3m,all_day_im_still_feeling_it
10310,33615,My kids played well together while we were at a store.,family,no,yes,26,USA,f,married,y,24h,a_few_minutes
10311,102963,I got to play an old video game that I haven't played in a decade.,entertainment,yes,no,37.0,USA,m,single,y,3m,at_least_one_hour
10312,106702,I purchased I my first home with my long term partner.,shopping,yes,yes,26.0,USA,f,single,n,3m,all_day_im_still_feeling_it
10313,124888,"I'm a transfer from Kansas City to Boston, so yesterday the Kansas City Royals were playing the San Francisco Giants at 3 in the afternoon so I snuck out of work to watch the game which they ended up winning 7-2.",entertainment,yes,no,54,USA,m,married,y,24h,at_least_one_hour
10314,61934,my family members going to cartoon picture.all are enjoyed that moment.,family,yes,yes,34.0,DEU,m,married,y,3m,at_least_one_hour
10315,74431,My son wrote his first check for a bill.,family,no,yes,32,USA,m,divorced,y,3m,all_day_im_still_feeling_it
10316,62814,My friend bought me a cheap 500 dollar car when mine got repoed.,conversation|shopping,no,yes,32.0,USA,m,single,n,3m,all_day_im_still_feeling_it
10317,36361,"When I came to bed last night, my wife was asleep on her side of the bed.",family,no,yes,48,USA,m,married,y,24h,at_least_one_hour
10318,67062,It made me happy to be recognized for my work,career,yes,no,20,USA,m,single,n,3m,half_a_day
10319,45498,Visited with my younger son.,family,yes,yes,76.0,USA,m,divorced,y,24h,half_a_day
10320,75179,Something that made me happy was buying a new car.,shopping,yes,no,22,USA,f,single,n,3m,all_day_im_still_feeling_it
10321,106715,This past weekend I went to two weddings.,romance,yes,no,44,USA,f,divorced,y,3m,all_day_im_still_feeling_it
10322,118882,"At bedtime, my 3 year old daughter told me a story about the big bad wolf trying to blow houses down.",family,no,yes,41,USA,f,married,y,24h,all_day_im_still_feeling_it
10323,83176,I was happy when I met a stranger on the train and had a nice chat with them about the weather.,conversation|weather,yes,yes,29,USA,f,single,n,3m,half_a_day
10324,86464,My daughter turns her head when you call her name and smiles for the first time.,family,no,yes,32.0,USA,m,married,y,3m,all_day_im_still_feeling_it
10325,116297,I got a promotion at work.,career,yes,yes,29.0,USA,m,single,y,24h,at_least_one_hour
10326,112010,I got a promotion at work.,career,yes,yes,35,USA,m,single,y,24h,at_least_one_hour
10327,117862,My older son goofed around with me.,family,yes,yes,27,USA,m,divorced,y,24h,at_least_one_hour
10328,36313,The market I go to buy fruits brought cheers to me as I found few fresh berries and apples along with other of my favorite fruits.,shopping|food,yes,no,45,IND,m,married,y,24h,at_least_one_hour
10329,106157,I bought Shovel Knight on steam and it's awesome.,shopping|entertainment,yes,no,26.0,USA,m,single,n,3m,all_day_im_still_feeling_it
10330,54064,The weather was nice.,weather,no,no,27,USA,m,single,n,24h,half_a_day
10331,110312,HOLIDAY VACATION WITH MY FRIENDS,vacation,yes,yes,32,IND,f,married,y,24h,half_a_day
10332,100695,I went to my sister's house to fix a computer problem that took much less time than I thought.,technology|family,yes,yes,57,USA,m,single,n,3m,at_least_one_hour
10333,102865,"My brother graduated with his master's degree a few weeks ago, and I was very proud of him.",education|family,no,yes,29,USA,m,married,n,3m,half_a_day
10334,34872,The boss at work is away so there's less pressure.,career,no,yes,26,PHL,f,single,n,24h,all_day_im_still_feeling_it
