,hmid,moment,concepts,agency,social,age,country,gender,married,parenthood,reflection,duration
8306,57125,Watching the USA women win the Gold medal in the hockey world championship.,entertainment,yes,no,25.0,USA,m,single,n,24h,a_few_minutes
8307,96329,Getting my new puppy from the animal shelter.,animals,yes,no,26.0,USA,f,married,y,3m,all_day_im_still_feeling_it
8308,75588,I HAD GONE YESTERDAY ON FIRST DAY FIRST SHOW MY FAVOURITE ACTOR MOVIE,entertainment,yes,yes,26.0,IND,m,single,n,3m,half_a_day
8309,45950,I went out for dinner with friends and had a good time,food,yes,yes,44,THA,m,married,y,24h,half_a_day
8310,60105,MY BEST FRIEND MARRIAGE,party,no,yes,23,IND,m,single,n,3m,half_a_day
8311,107717,I was happy when my partner made dinner for me on Mother's Day.,food|family,no,yes,34,USA,f,married,y,3m,all_day_im_still_feeling_it
8312,123714,I went to cinema with my crush and i enjoyed a lot there.,entertainment,yes,yes,33,IND,m,married,n,24h,half_a_day
8313,61111,Seeing Sigur Ros play with the LA Philharmonic at the Walt Disney Concert Hall,entertainment,yes,no,51.0,USA,f,married,n,3m,all_day_im_still_feeling_it
8314,112570,I smiled at a pretty girl at the beach and she smiled back.,vacation|romance,yes,yes,28,USA,m,single,y,24h,half_a_day
8315,84200,"When I reunite with my Husband.Though I was pregnant,we were separated at my 3rd month of pregnancy.But at the 9th month of my pregnancy,we were reunited.He first hugged me and kissed me on my Forehead.That time,tears rolled down from my eyes.That was my emotionally Happiest moment of my Life.",romance|family,no,yes,33.0,IND,f,married,y,3m,all_day_im_still_feeling_it
8316,29864,I had a great date night with my wife.,romance|family,yes,yes,37,USA,m,married,y,24h,half_a_day
8317,79294,My aunt got out of the hospital after dealing with a bladder infection.,family,no,yes,27.0,USA,m,single,n,3m,all_day_im_still_feeling_it
8318,60446,MY DAUGHTER PASSING THE EXAMS,education,no,yes,41,IND,m,married,y,3m,half_a_day
8319,96355,"I played Pac Man 2 the New Adventures, which is basically an interactive slapstick cartoon for SNES and Sega Genesis (mine was the SNES version)",entertainment,yes,no,29,USA,f,single,n,3m,at_least_one_hour
8320,86126,I watched my daughter shake Mickey Mouse's hand,family,no,yes,33.0,USA,m,married,y,3m,half_a_day
8321,113503,"Being able to take my mother out to eat lunch after the dentist, as I have been trying to work more online.",food|family,yes,yes,36,USA,m,single,n,24h,all_day_im_still_feeling_it
8322,39224,I received a text from a friend that I hadn't heard from in a long time.,conversation,no,yes,23.0,USA,m,single,n,24h,at_least_one_hour
8323,49192,I helped my younger sister decide which English courses to sign up for.,education,yes,yes,23,USA,m,single,n,24h,a_few_minutes
8324,48798,I had a great run this morning and I could really tell how much I've improved since I started.,exercise,yes,no,23.0,USA,f,single,n,24h,at_least_one_hour
8325,44900,"When I am getting ready to go to my office, my parents send off with cute smile and say ""Have a nice day and take care""",career,no,yes,24,IND,f,single,n,24h,at_least_one_hour
8326,126386,Watching Netflix with my wife last night and just laughing over a beer,romance|entertainment|family,yes,yes,26.0,USA,m,married,n,24h,half_a_day
8327,127000,My nephew texted me just to say hello and that he loved me.,family|conversation,no,yes,42,USA,f,single,n,24h,at_least_one_hour
8328,86151,An event that occurred to me in the last 3 months was I won tickets to WWE wrestling in a raffle event for a cause.,entertainment,no,yes,28.0,USA,m,single,n,3m,all_day_im_still_feeling_it
8329,32778,I had dinner at Pho Ca Dao and had a pretty good bowl of pho there.,food,yes,no,25.0,USA,m,single,n,24h,at_least_one_hour
8330,63178,My nephew tells his mom how proud and cool I am when I am not around.,family,no,yes,25,USA,f,single,n,3m,all_day_im_still_feeling_it
8331,112700,eating a delicious lunch with fresh deli  meats,food,yes,no,33,USA,m,married,y,24h,a_few_minutes
8332,90668,I cuddled with my fiancee in bed.,family,yes,yes,33,USA,m,single,n,3m,at_least_one_hour
8333,34702,My aunt bought me a huge packet of my favorite instant coffee.,family|food,no,yes,34,USA,m,single,n,24h,a_few_minutes
8334,32156,Annual salary hike and bonus last month.,career,no,no,32,IND,m,single,n,24h,all_day_im_still_feeling_it
8335,37415,I found im going to be aunt first time.,family,yes,no,35,USA,f,married,y,24h,all_day_im_still_feeling_it
8336,31253,"I successfully handmade, sewed, a beautiful tie-on, stuffed, embellished, chair cushion for my son's desk chair.",family,yes,yes,33,USA,f,married,y,24h,all_day_im_still_feeling_it
8337,117576,I found the fidget spinner my son thought he had lost in the pocket of his shorts when doing laundry.,family,yes,yes,48.0,USA,f,married,y,24h,a_few_minutes
8338,98865,My mom loved her mothers day gift.,family,no,yes,26,USA,f,single,n,3m,half_a_day
8339,105061,The time I got a raise at work after feeling like my productivity was not up to my own expectations.,career,no,no,24,USA,m,single,n,3m,at_least_one_hour
8340,121605,"My daughter walked up to me twice this evening, lifted my head up, and gave me a kiss both times.",family,no,yes,37.0,USA,m,married,y,24h,all_day_im_still_feeling_it
8341,42557,I hung up the painting my girlfriend made me.,romance,yes,yes,22,USA,m,single,n,24h,all_day_im_still_feeling_it
8342,68082,When I found out my girlfriend is transferring to the college I am going to currently and we will be living together.,romance,yes,yes,20,USA,m,single,n,3m,all_day_im_still_feeling_it
8343,94965,"When i revived my Bonus, since last month.",career,yes,no,30.0,IND,m,single,n,3m,half_a_day
8344,71849,I spoke to an old friend for the first time in a long time.,conversation,yes,yes,25.0,USA,m,single,n,3m,half_a_day
8345,60100,"I always come across these twin cats, and yesterday they both were around  circle around  me until I left.",animals,yes,no,30,USA,f,married,n,3m,half_a_day
8346,41133,"My wife and I had sex and it was really, really good.",romance,yes,yes,40,USA,m,married,y,24h,all_day_im_still_feeling_it
8347,95469,I set up a perfect surprise for my wife on Mother's day and that made me very happy to see her reaction.,family|romance,yes,yes,29,USA,m,married,y,3m,all_day_im_still_feeling_it
8348,60785,"My first happy event was taking a week off of work to visit my daughter in Alabama, whose new house is on the Tennessee River.",career,yes,yes,66,USA,f,divorced,y,3m,all_day_im_still_feeling_it
8349,94869,I got a good grade on a test.,education,yes,no,26,USA,m,single,n,3m,all_day_im_still_feeling_it
8350,93536,I felt a little happy to note that I could possibly  make 3 dollars every day on mturk this month to reach about 100 dollars by month end.,career,yes,no,34,IND,m,single,n,3m,a_few_minutes
8351,126123,My neighbor's son had brain surgery and is doing well!,family,no,yes,40.0,USA,f,married,y,24h,all_day_im_still_feeling_it
8352,76547,"I went on a hike and was able to see a majestic view of the hills, ocean, and my city.",exercise,yes,no,22.0,USA,m,single,n,3m,all_day_im_still_feeling_it
8353,88007,I recently scored very well on my board exam!,education,yes,no,22.0,USA,f,single,n,3m,all_day_im_still_feeling_it
8354,62812,Bought a new rain coat that is breathable and seems sturdy against rain and wind.,weather|shopping,yes,no,28,USA,m,single,n,3m,at_least_one_hour
8355,89654,I WANT TO SHOPPING,shopping,yes,no,28,IND,f,married,n,3m,at_least_one_hour
8356,68114,I got to visit California,vacation,yes,no,23.0,USA,m,single,n,3m,half_a_day
8357,110205,Going for a date with my girl friend,romance,yes,yes,21,IND,m,single,n,24h,at_least_one_hour
8358,41138,i kissed my love to day,romance,yes,yes,30,IND,m,single,n,24h,half_a_day
8359,42137,I chatted with one of my best friends for an hour which doesn't happen often.,conversation,yes,yes,46,USA,f,married,y,24h,at_least_one_hour
8360,35322,My sister came by for a visit and brought my favorite cake along.,family|food,no,yes,55,USA,f,divorced,n,24h,at_least_one_hour
8361,74206,I finally found a pair of shoes that were in an unusual colour I was looking for after 3 weeks of searching.,shopping,yes,no,23,CAN,f,single,n,3m,half_a_day
8362,123056,i went to see the waterfalls,entertainment,yes,no,3,IND,m,single,n,24h,half_a_day
8363,92857,Hearing my daughter play on her new ukulele.,family|entertainment,no,yes,52.0,USA,f,married,y,3m,half_a_day
8364,60276,Getting dinner with my girlfriend last night.,romance,yes,yes,29,USA,m,single,n,3m,at_least_one_hour
8365,50441,My wife played with my hair and face.,romance|family,no,yes,31.0,USA,m,married,y,24h,a_few_minutes
8366,74558,My students did very well at the music competition last week.,education|entertainment,no,yes,40,USA,f,married,y,3m,all_day_im_still_feeling_it
8367,32668,"I found out that the size of my team at work will be doubling, lessening my workload (and stress level).",entertainment,no,yes,47,USA,m,single,n,24h,at_least_one_hour
8368,66783,I spent time with new friends.,entertainment,yes,yes,55,USA,f,divorced,n,3m,half_a_day
8369,89618,Disassembled and put back together a aircraft engine that ran with very little problems at school.,education,yes,yes,24.0,USA,m,single,n,3m,half_a_day
8370,124181,one week back we are going to thirupathi tour,vacation,yes,yes,31,IND,m,married,y,24h,at_least_one_hour
8371,29398,I got to watch 2 nba basketball games after dinner and actually relaxed.,entertainment,yes,no,33,USA,m,single,n,24h,at_least_one_hour
8372,102815,"It's gotten warmer out, I'm enjoying the 90 degree heat.",weather,no,no,32,USA,m,single,n,3m,half_a_day
8373,78936,I dined at one of my favorite restaurants in my city.,food,yes,no,36,USA,f,single,n,3m,at_least_one_hour
8374,36217,"My girlfriend and I got to relax once my stepson was asleep, was great to see her finally get to unwind with Greys Anatomy.",romance,no,yes,29,USA,m,single,y,24h,half_a_day
8375,28288,I went for a meeting about Peruvian dances with my friends,party,yes,yes,29,PER,m,single,n,24h,at_least_one_hour
8376,64644,I got a phone interview with a recruiter in order to get a job lined up for graduation,career,yes,yes,24.0,USA,m,single,n,3m,a_few_minutes
8377,104709,My daughters teacher told me she is doing great last Friday.,family|education,no,yes,37.0,USA,m,married,y,3m,half_a_day
8378,101839,I booked a vacation that is quickly approaching.,vacation,yes,no,28,USA,m,single,n,3m,all_day_im_still_feeling_it
8379,72694,when I went to my honey moon 15 days back I was so excited  that was the first time I travelled without my parents and a new person,vacation,yes,yes,30,IND,f,married,y,3m,all_day_im_still_feeling_it
8380,39159,I found out that I'm going to be going on a run with a friend later today.,exercise,yes,yes,22.0,USA,m,single,n,24h,at_least_one_hour
8381,70034,I completed a really difficult workout that I wasn't sure I could even do.,exercise,yes,no,25.0,USA,f,single,n,3m,half_a_day
8382,105459,I bought a new scooter for my son,shopping|family,yes,yes,38,USA,m,married,y,3m,at_least_one_hour
8383,127706,I binge watched an entire season of my favorite show and it made me happy.,entertainment,yes,no,30,USA,m,separated,n,24h,all_day_im_still_feeling_it
8384,43079,My mom brought home some cake from my favorite bakery.,food,no,yes,30,USA,f,single,n,24h,a_few_minutes
8385,111451,I had a very pleasant and personal conversation with a friend of mine.,conversation,yes,yes,22,USA,o,single,n,24h,at_least_one_hour
8386,119737,The conversation between me and mine girlfriend started again after a breakup.,conversation|romance,yes,yes,21,IND,m,single,y,24h,all_day_im_still_feeling_it
8387,97935,"I went to tour with my family past one month.We are watched forest,zoo and gardens.",family|entertainment,yes,yes,27.0,IND,m,single,n,3m,half_a_day
8388,56242,I was told that one of my friends did well on his assignment for class.,education,no,yes,25,USA,m,single,n,24h,a_few_minutes
8389,45687,"The fact that I know if I do not receive the promotion I applied for at work, I still have a very good job.",career,no,no,34.0,USA,m,married,y,24h,a_few_minutes
8390,101438,I cooked dinner for my family.,food,yes,yes,30,USA,m,single,n,3m,at_least_one_hour
8391,62050,I sent off my brother by giving many surprises like preparing cakes with innovative arts.,family,yes,yes,22,IND,f,single,n,3m,all_day_im_still_feeling_it
8392,116713,I found out that my company will be paying for my passport as I am traveling to Europe for work.,career,yes,yes,24,USA,m,single,n,24h,at_least_one_hour
8393,99899,I wan 1.5 miles in just about a little over 10 minutes--new record for me.,exercise,yes,no,27.0,USA,m,single,n,3m,all_day_im_still_feeling_it
8394,121816,I listened to two full chapters of my current audiobook while working out on the elliptical at the gym.,exercise,yes,no,36,USA,f,single,n,24h,at_least_one_hour
8395,91303,I paid off my biggest debt (credit card) which is something I never thought would happen.,shopping,yes,no,30,USA,f,single,n,3m,half_a_day
8396,53971,I watched TV.,entertainment,yes,no,68,USA,f,separated,y,24h,at_least_one_hour
8397,30090,My happiest moment when everyday my mom kiss me on my head.,family,yes,yes,22,IND,f,single,n,24h,all_day_im_still_feeling_it
8398,84290,I bought a brand new BMW,shopping,yes,no,35.0,USA,m,single,n,3m,all_day_im_still_feeling_it
8399,34403,I watched a funny youtube video,entertainment,yes,no,29,USA,m,single,n,24h,a_few_minutes
8400,76670,I when to the shoe store and found some cute shoes for my son on sale so I bought them I was so excited.,shopping|family,yes,no,39,USA,f,married,y,3m,half_a_day
8401,54233,my professor was pleased with the work i'd accomplished.,career,no,yes,24,USA,f,single,n,24h,half_a_day
8402,107412,I was happy when I went to a housewarming party that my friend threw and got to see all of my friends.,party,yes,yes,21.0,USA,f,single,n,3m,half_a_day
8403,68268,Riding on the bus all the way to corpus Christi to see my boyfriend,romance,yes,yes,32,USA,f,single,y,3m,all_day_im_still_feeling_it
8404,126072,I was able to celebrate with my coworkers at lunch over my CPA certification,food|party|career,yes,yes,30,USA,m,married,n,24h,half_a_day
8405,125946,I work-shopped an essay and everyone enjoyed it.,career,yes,yes,32.0,USA,f,single,n,24h,all_day_im_still_feeling_it
8406,37127,My work colleague gave me the news that I was promoted to a higher rank.,career,yes,yes,29,USA,m,married,n,24h,all_day_im_still_feeling_it
8407,42910,"I talked to my parents on the phone for about a half hour, and it was super nice talking with them and catching up.",conversation|family,yes,yes,21,USA,f,single,n,24h,at_least_one_hour
8408,50194,I was able to purchase the building permit so we can get new siding on our house.,shopping,yes,no,61,USA,f,married,y,24h,half_a_day
8409,90450,I found a bunch of new music from one of my favorite artists of all time.,entertainment,yes,no,31.0,USA,m,single,y,3m,all_day_im_still_feeling_it
8410,111607,I WENT TO TEMPLE,religion,yes,no,24.0,IND,m,married,y,24h,a_few_minutes
8411,99285,My wife and I bought a new car.,shopping,yes,yes,30,USA,m,married,n,3m,half_a_day
8412,38003,I was able to work online without any problems.,career,yes,no,21,USA,m,single,n,24h,at_least_one_hour
8413,33843,I was very happy last 24 hours when I received my incentive from my current working,career,yes,no,29.0,IND,m,married,y,24h,half_a_day
8414,86849,My son doing well on his AP exams,family,no,yes,45,USA,f,married,y,3m,all_day_im_still_feeling_it
8415,109290,MY FRIEND MARRIAGE PARTY,party,no,yes,34,IND,m,married,y,24h,half_a_day
8416,74234,I received a raise at work.,career,yes,no,24,USA,f,single,n,3m,all_day_im_still_feeling_it
8417,47731,Today Hindu festival sriramanavmi i celebrate it.,party,yes,no,30.0,IND,f,married,y,24h,half_a_day
8418,72929,Our son started to walk without any assistance.,family,no,yes,31,USA,m,married,y,3m,all_day_im_still_feeling_it
8419,57347,Playing fetch with my dog in the backyard.,animals,yes,no,28,USA,f,single,n,24h,a_few_minutes
8420,102002,I left college for summer break and went back to my hometown.,vacation|family|education,yes,no,19,USA,m,single,n,3m,all_day_im_still_feeling_it
8421,112882,Recently I had put on extra weight but found out that I had lost four pounds at the gym.,exercise,yes,no,29.0,USA,m,single,n,24h,a_few_minutes
8422,111893,I heard from a friend I haven't in a while.,conversation,no,yes,25.0,USA,f,single,n,24h,at_least_one_hour
8423,119032,I realized that I still had some of my favorite food in the fridge.,food,yes,no,32,USA,m,single,n,24h,a_few_minutes
8424,39720,I had a bonfire with my family and I loved it.,family,yes,yes,24.0,USA,m,single,n,24h,all_day_im_still_feeling_it
8425,31168,I went for a walk with my doggie.,animals|exercise,yes,no,25,USA,m,single,n,24h,half_a_day
8426,104889,BEFORE  TWENTY DAYS I  WENT  MY  COUSIN'S BIRTHDAY  ...THAT DAY  I HAVE MEET MY CLOSE RELATIONS  ....SO THAT EVENT WAS VERY DELIGHTFUL....,party|family,yes,yes,24.0,IND,m,single,n,3m,half_a_day
8427,46162,A coworker I really respect called me smart.,conversation,no,yes,28,USA,f,single,n,24h,a_few_minutes
8428,105486,Going for a walk in the local park,exercise,yes,no,26.0,USA,m,single,n,3m,at_least_one_hour
8429,56244,"I found cheap flights for our summer vacation, for under $1000 for all five of us!",vacation,yes,no,34,USA,m,married,y,24h,at_least_one_hour
8430,36915,My son wanted to sit in my lap and cuddle while we read books.,family,yes,yes,32.0,USA,f,married,y,24h,a_few_minutes
8431,120817,I mastered a recipe I have been working on for a month,food,yes,no,37.0,USA,f,married,y,24h,at_least_one_hour
8432,47751,"Yestrday,  I met with a TV celebrity at a mall nearby my office.",party,no,yes,24,IND,m,single,n,24h,half_a_day
8433,32678,i bought a new vehicle.,shopping,yes,no,24,IND,m,single,n,24h,half_a_day
8434,38694,Last Friday I brought a new car which was the long waiting dream for we all.,shopping,yes,no,41,IND,m,married,y,24h,all_day_im_still_feeling_it
8435,77105,There was an art show at my daughters school in which she was a main participant in it.,family|education,no,yes,42.0,USA,m,married,y,3m,half_a_day
8436,86464,My daughter turns her head when you call her name and smiles for the first time.,family,no,yes,32.0,USA,m,married,y,3m,all_day_im_still_feeling_it
8437,123670,I am going to have nachos for dinner.,food,yes,no,27,USA,m,single,y,24h,half_a_day
8438,107423,I was able to indulge in a brownie I can actually eat that won't negatively affect me due to gastrointestinal issues.,food,yes,no,30.0,USA,f,married,y,3m,at_least_one_hour
8439,63351,My cousin's daughter named her doll after me.,family,no,yes,42,USA,f,single,n,3m,a_few_minutes
8440,122306,I ate a slice of cheesecake and it was delicious.,food,yes,no,25,USA,m,single,n,24h,at_least_one_hour
8441,117760,Where I live has bene in a pretty bad drought and we have gotten a lot of rain over the last day or two,weather,yes,no,29,USA,f,single,n,24h,at_least_one_hour
8442,74769,I partied at the strip club in Florida.,party,yes,no,29.0,USA,m,single,y,3m,at_least_one_hour
8443,47863,I did a great job at work and received praised for it.,career,yes,yes,28.0,ZAF,f,single,n,24h,all_day_im_still_feeling_it
8444,80335,"I found an old shirt I had been looking for since nearly 3 weeks ago, which was one of my favorites.",shopping,yes,no,25.0,USA,m,single,n,3m,a_few_minutes
8445,92272,my sister planned an amazing girls day for us.,family,no,yes,36.0,USA,f,married,n,3m,half_a_day
8446,46271,I was qualified in the state level eligibility test for teachers qualification.,education,yes,no,32,IND,f,married,y,24h,a_few_minutes
8447,29124,"I just cooked up a couple really tasty burgers and with the new spicy mustard saw I bought, they were perfect!",food,yes,no,28.0,USA,m,single,n,24h,a_few_moment
8448,125281,My boyfriend came home early from work.,career,no,yes,35.0,USA,f,single,n,24h,at_least_one_hour
8449,60902,I have a vacation with my family in our beach farm.,vacation|family,yes,yes,44,PHL,m,married,y,3m,all_day_im_still_feeling_it
8450,95132,When my daughter came home for the weekend to visit.,family,yes,no,68,USA,m,married,y,3m,half_a_day
8451,95053,My son laid the smack down on a punk ass jabroni.,family,no,yes,32,USA,m,divorced,y,3m,all_day_im_still_feeling_it
8452,46566,I was able to enjoy the sunshine for about an hour.,weather,yes,no,38,USA,f,married,n,24h,at_least_one_hour
8453,117652,I found out I can take a week off this summer and still have enough vacation for my plans in the fall.,vacation|career,yes,no,32,USA,m,married,y,24h,half_a_day
8454,37498,Went to my favorite actor's movie,entertainment,yes,no,25,IND,m,single,n,24h,at_least_one_hour
8455,98342,I went to a museum in New Zealand and it was free.,entertainment,yes,no,29.0,USA,m,single,n,3m,at_least_one_hour
8456,108781,I ran into a friend randomly in the street who I havent seen in forever.,conversation,no,yes,31,USA,m,single,n,3m,at_least_one_hour
8457,92131,"I awoke to my neighbor giving me a blowjob, she knows how to do it the best, she doesn't use her hands and I came into her mouth real fast.",romance,no,yes,36.0,USA,m,married,y,3m,at_least_one_hour
8458,75130,"My puppy escaped from our yard, I drove around the entire neighborhood looking for him with no luck, upon arriving home he was laying asleep in front of the kitchen door.",animals,no,yes,30,USA,m,married,y,3m,half_a_day
8459,114017,I am on summer vacation,vacation,yes,no,26,USA,m,single,n,24h,all_day_im_still_feeling_it
8460,98406,Got hired for a job.,career,no,yes,22,USA,m,single,n,3m,half_a_day
8461,126456,"I finally had my new refrigerator delivered, and it looks fantastic!",shopping,yes,no,38,USA,m,married,y,24h,all_day_im_still_feeling_it
8462,53992,I got an email that I had money being deposited in the bank!,career,yes,no,27.0,USA,f,single,y,24h,half_a_day
8463,57024,My wife took our two girls to a play and I had the house to myself all night.,family,yes,yes,34,USA,m,married,y,24h,half_a_day
8464,125503,My nephew gave me a hug and said he loved me.,family,no,yes,28.0,USA,f,married,n,24h,a_few_minutes
8465,60919,give the wedding ring to my girlfriend,romance,yes,yes,24,MKD,m,married,,3m,all_day_im_still_feeling_it
8466,102255,"THE HAPPIEST MOVEMENT IS CHARGE TO PERSON TO PERSON AND TIME TO TIME , AS FOR AS REGARDING MY HAPPIEST MOVEMENT IS CONCERNED WHEN I COMPLETED MY HIGH SCOOL RESULT IT WAS JUST MOVEMENT.",education,yes,no,25.0,IND,m,single,n,3m,half_a_day
8467,98327,I played NES.,entertainment,yes,no,34,USA,m,single,n,3m,at_least_one_hour
8468,98345,Went out for dinner with family.,food|family,yes,yes,29,USA,m,single,n,3m,at_least_one_hour
8469,63307,My mother cooked delicious foods for us it made me happy,food,no,yes,32,IND,f,married,y,3m,all_day_im_still_feeling_it
8470,41345,Getting a big long happy hug from my two-year old grandson.,family,no,yes,58.0,USA,m,,y,24h,at_least_one_hour
8471,99087,we are all family members going to seeing water falls .that moment very happy.,vacation|family,no,yes,34.0,DEU,m,married,y,3m,all_day_im_still_feeling_it
8472,34371,My dog didn't pee in her crate all night.,animals,no,no,29,USA,f,married,y,24h,at_least_one_hour
8473,125240,"I visited a local college with my boyfriend; we walked around campus, ate food, and held hands.",exercise|food|romance,yes,yes,18.0,USA,f,single,n,24h,half_a_day
8474,70888,AM GOING TO TEMPLE,religion,yes,no,20.0,IND,f,single,n,3m,half_a_day
8475,77183,I was very happy when my wife informed me that she received a bonus on her paycheck from her work.,career|family,no,yes,47.0,USA,m,married,n,3m,all_day_im_still_feeling_it
8476,63475,I talked to my dad and my dog on the phone,conversation|animals,yes,yes,22,USA,f,single,n,3m,at_least_one_hour
8477,42427,I looked in my fridge and saw that I still had one slice of cake left.,food,yes,no,25.0,USA,m,single,n,24h,at_least_one_hour
8478,108029,"I referred my husband for a potential job at the company I work for, and got a very positive response to his resume.",career,no,yes,38.0,USA,f,married,y,3m,half_a_day
8479,85893,I went to the Ren Faire with friends and had a good time.,party,yes,yes,44,USA,m,single,y,3m,all_day_im_still_feeling_it
8480,33045,"It made me happy to talk to former co-workers who are going through difficulties with another co-worker, and to realize that we are still as close as we were.",conversation,yes,yes,51.0,USA,f,married,y,24h,all_day_im_still_feeling_it
8481,46395,I got a raise at work based on my performance.,career,yes,no,29.0,USA,m,single,n,24h,all_day_im_still_feeling_it
8482,58943,I bought a new online game and spent some time playing alongside my best friend.,entertainment,yes,yes,22.0,USA,f,married,n,3m,half_a_day
8483,63382,I went to a party at a friend's house for his birthday and had a great time talking with and getting to know his friends.,party,yes,yes,36,USA,f,single,n,3m,half_a_day
8484,103987,An event that made me happy was celebrating my daughters birthday with family.,party,yes,yes,42.0,USA,f,married,y,3m,all_day_im_still_feeling_it
8485,57721,My girlfriend said i make her happy.,romance,no,yes,24,USA,m,single,n,24h,all_day_im_still_feeling_it
8486,70181,Went to the gym and worked out.,exercise,yes,no,20,CAN,m,single,n,3m,all_day_im_still_feeling_it
8487,56742,I took my mother out to lunch and she was really excited about it.,family|food,yes,yes,32,USA,f,single,n,24h,half_a_day
8488,94412,"My best friend, whom I had not seen for a few months, came to visit me for the weekend.",vacation,no,yes,23.0,USA,f,married,y,3m,all_day_im_still_feeling_it
8489,29166,I WAS HAPPY TO HEAR THAT A FRIEND OF MINE HAD A HEALTHY BABY.,conversation,no,yes,27,USA,m,single,y,24h,all_day_im_still_feeling_it
8490,123730,"Chloe, my chihuahua, loves to play with her little green toy alien, so everyday we have a soccer match with it in the living room which lasts about 15 minutes.",animals|entertainment,no,no,53,USA,f,married,y,24h,all_day_im_still_feeling_it
8491,113308,My 1.5 year old son did a new song and dance called Mana Mana from Sesame Street.,conversation,no,yes,28.0,USA,m,married,y,24h,at_least_one_hour
8492,88294,"In the past 3 months, my best friend got married",romance,no,yes,29,USA,m,single,y,3m,all_day_im_still_feeling_it
8493,49358,"i am live in other state, suddenly my mother was coming and give surprise.we will meet after two years.i am very happy.",family,no,yes,34.0,DEU,m,married,y,24h,all_day_im_still_feeling_it
8494,43576,"My son said ""I love you mommy"".",family,no,yes,28.0,USA,f,single,y,24h,a_few_minutes
8495,30162,My son saying he loves me,family,no,yes,20,USA,f,single,y,24h,all_day_im_still_feeling_it
8496,43042,My dog cuddled with me all day,animals,yes,no,20.0,USA,f,single,n,24h,all_day_im_still_feeling_it
8497,33885,Today I went to my friend Joanna's marriage and there I see many of my old friends.,party,yes,yes,31,IND,f,married,y,24h,half_a_day
8498,123436,I bought a new pair of running shoes that I really love.,shopping,yes,no,31.0,USA,m,single,n,24h,all_day_im_still_feeling_it
8499,78119,Went to see my son's present his college senior design project.,family,yes,yes,54,USA,f,married,y,3m,all_day_im_still_feeling_it
8500,29915,I completed a $15 HIT yesterday.,career,yes,no,23,USA,m,married,n,24h,a_few_moment
8501,43611,Mom brought home food from outside surprising  everyone.,food|family,no,yes,23.0,USA,m,single,n,24h,at_least_one_hour
8502,55004,"I was visiting pilgrimage, a church in kamanaickanpatti, near kovilpatti",religion,yes,no,31,IND,m,married,y,24h,half_a_day
8503,89150,When I got called to work on a localization for a game.,career|entertainment,no,no,32,BRA,m,single,n,3m,all_day_im_still_feeling_it
8504,77354,Going shopping for new clothes at the mall made me happy.,shopping,yes,no,29.0,USA,f,married,n,3m,half_a_day
8505,113252,I was very happy when I went to the shopping mall with my husband,shopping|family,yes,yes,42,IND,f,married,y,24h,all_day_im_still_feeling_it
8506,49486,I was driving to work this morning and was running late but miraculously I made all the traffic lights and arrived on time!,career,yes,no,56,USA,m,single,n,24h,at_least_one_hour
8507,56696,This afternoon decided to go to the local boat harbor and noticed a tour schedule that I checked for possible future tours to take with my family.,family|vacation,yes,yes,83,USA,m,married,y,24h,a_few_minutes
8508,111096,me and my family planned to drill land for water supply to fulfill farming,family,yes,yes,29,IND,m,single,n,24h,half_a_day
8509,57133,I woke up next to my boyfriend.,romance,yes,yes,25,USA,m,single,n,24h,all_day_im_still_feeling_it
8510,28904,I got a positive result for a client at work.,career,yes,yes,24,USA,m,single,n,24h,half_a_day
8511,38160,I found out that I'm going to be having dinner with some friends tonight.,food|party,yes,yes,22.0,USA,m,single,n,24h,all_day_im_still_feeling_it
8512,88447,My wife grilled shrimp for dinner the other night.,food|family,no,yes,47,USA,m,married,y,3m,at_least_one_hour
8513,119654,I WENT TO SHOPPING,shopping,yes,no,28,IND,m,married,y,24h,half_a_day
8514,65955,I found out that I will be going to Sicily in order to work remotely from there for 6 months later on this year.,vacation,yes,no,27,USA,m,single,y,3m,all_day_im_still_feeling_it
8515,83579,The day we drove down to the beach.,vacation,yes,yes,39.0,USA,f,married,y,3m,half_a_day
8516,56584,I was at a birthday patty of a friend we had a good time,party,yes,yes,21,MAR,m,single,n,24h,half_a_day
8517,61131,"Designing my world using an out-of-game tool, for an open-world game I intend to play soon.",entertainment,yes,no,24,USA,m,single,n,3m,at_least_one_hour
8518,71113,My daughter's prom night because I was able to reflect upon how grown up she has become.,family,no,yes,41.0,USA,f,married,y,3m,all_day_im_still_feeling_it
8519,114370,Managed to finish an extensive 5 page paper and a 2 page paper in the span of a few hours.,education,yes,yes,22,USA,m,single,n,24h,all_day_im_still_feeling_it
8520,28710,In the last 24 hours receiving my raise at work made me very happy,career,no,no,29,USA,m,married,n,24h,all_day_im_still_feeling_it
8521,60863,My mother paid off the entirety of my wedding ring repair bill.,family|shopping,no,yes,23,USA,f,married,n,3m,all_day_im_still_feeling_it
8522,36072,My work colleague gave me the news that I was promoted to a higher rank.,career,yes,yes,29,USA,m,married,n,24h,half_a_day
8523,99346,"Last Thursday, one of my friends dropped off three bags of food that he wouldn't be able to eat due to new dietary restrictions.",food,no,yes,26,USA,m,single,n,3m,half_a_day
8524,100186,MY BOY FRIEND LOVE FEELING,romance,no,yes,26,IND,m,single,n,3m,all_day_im_still_feeling_it
